folder,freesound_id,name,duration_s,author,license,filename
monster,77632,growl1.wav,2.08,lendrick,http://creativecommons.org/publicdomain/zero/1.0/,fs_77632_growl1_wav.mp3
monster,432196,Monster Growl Confused,2.62,surfaceknight68,http://creativecommons.org/publicdomain/zero/1.0/,fs_432196_monster_growl_confused.mp3
monster,432195,Monster Growl,2.62,surfaceknight68,http://creativecommons.org/publicdomain/zero/1.0/,fs_432195_monster_growl.mp3
monster,366672,Monster Growl_with Reverb.wav,12.86,cylon8472,http://creativecommons.org/publicdomain/zero/1.0/,fs_366672_monster_growl_with_reverb_wav.mp3
monster,718006,MonsterSynthesizedGrowl_01,4.12,Johnny25225,http://creativecommons.org/publicdomain/zero/1.0/,fs_718006_monstersynthesizedgrowl_01.mp3
monster,77634,growl3.wav,4.34,lendrick,http://creativecommons.org/publicdomain/zero/1.0/,fs_77634_growl3_wav.mp3
monster,718007,MonsterSynthesizedGrowl_02,4.25,Johnny25225,http://creativecommons.org/publicdomain/zero/1.0/,fs_718007_monstersynthesizedgrowl_02.mp3
monster,77635,growl4.wav,2.51,lendrick,http://creativecommons.org/publicdomain/zero/1.0/,fs_77635_growl4_wav.mp3
monster,718009,MonsterSynthesizedGrowl_04,3.0,Johnny25225,http://creativecommons.org/publicdomain/zero/1.0/,fs_718009_monstersynthesizedgrowl_04.mp3
monster,718008,MonsterSynthesizedGrowl_03,3.25,Johnny25225,http://creativecommons.org/publicdomain/zero/1.0/,fs_718008_monstersynthesizedgrowl_03.mp3
monster,188026,Monster Growl 01,2.93,Ezcah,http://creativecommons.org/publicdomain/zero/1.0/,fs_188026_monster_growl_01.mp3
ooze,442772,Slime Squish,0.45,qubodup,http://creativecommons.org/publicdomain/zero/1.0/,fs_442772_slime_squish.mp3
ooze,433837,Slime 24.wav,7.79,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433837_slime_24_wav.mp3
ooze,433836,Slime 25.wav,3.56,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433836_slime_25_wav.mp3
ooze,433835,Slime 26.wav,2.17,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433835_slime_26_wav.mp3
ooze,433834,Slime 2.wav,18.2,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433834_slime_2_wav.mp3
ooze,433833,Slime 20.wav,1.2,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433833_slime_20_wav.mp3
ooze,433832,Slime 21.wav,1.85,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433832_slime_21_wav.mp3
ooze,433831,Slime 22.wav,1.0,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433831_slime_22_wav.mp3
ooze,433830,Slime 6.wav,2.95,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433830_slime_6_wav.mp3
ooze,433829,Slime 5.wav,1.22,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433829_slime_5_wav.mp3
ooze,433828,Slime 8.wav,2.97,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433828_slime_8_wav.mp3
ooze,433826,Slime 3.wav,1.27,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433826_slime_3_wav.mp3
ooze,433825,Slime 29.wav,18.0,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433825_slime_29_wav.mp3
ooze,433824,Slime 4.wav,1.67,Archos,http://creativecommons.org/publicdomain/zero/1.0/,fs_433824_slime_4_wav.mp3
ooze,495117,Wet Splat 2.mp3,0.52,nebulasnails,http://creativecommons.org/publicdomain/zero/1.0/,fs_495117_wet_splat_2_mp3.mp3
ooze,495118,Wet Splat 1.mp3,0.66,nebulasnails,http://creativecommons.org/publicdomain/zero/1.0/,fs_495118_wet_splat_1_mp3.mp3
ooze,515618,Splat/Squish 1,0.73,mrickey13,http://creativecommons.org/publicdomain/zero/1.0/,fs_515618_splat_squish_1.mp3
ooze,515619,Splat/Squish 2,0.76,mrickey13,http://creativecommons.org/publicdomain/zero/1.0/,fs_515619_splat_squish_2.mp3
ooze,719130,Splat 2,0.56,sebastientate,http://creativecommons.org/publicdomain/zero/1.0/,fs_719130_splat_2.mp3
ooze,719129,Splat 1,0.66,sebastientate,http://creativecommons.org/publicdomain/zero/1.0/,fs_719129_splat_1.mp3
ooze,719131,Splat 3,0.59,sebastientate,http://creativecommons.org/publicdomain/zero/1.0/,fs_719131_splat_3.mp3
ooze,515621,Splat/Squish 4,0.46,mrickey13,http://creativecommons.org/publicdomain/zero/1.0/,fs_515621_splat_squish_4.mp3
serpent,553374,Snake Hiss,3.6,xoiziox,http://creativecommons.org/publicdomain/zero/1.0/,fs_553374_snake_hiss.mp3
serpent,678971,Snake Tongue Hiss.WAV,9.26,bowlingballout,http://creativecommons.org/publicdomain/zero/1.0/,fs_678971_snake_tongue_hiss_wav.mp3
serpent,578482,hisss 3.m4a,5.03,Zeval34,http://creativecommons.org/publicdomain/zero/1.0/,fs_578482_hisss_3_m4a.mp3
monster,722985,Monster Growl #2,4.18,SamsCollegeAccount,http://creativecommons.org/publicdomain/zero/1.0/,fs_722985_monster_growl_2.mp3
monster,815482,monster growl,1.9,pyth0n11,http://creativecommons.org/publicdomain/zero/1.0/,fs_815482_monster_growl.mp3
monster,686721,Monster_growl_02.m4a,2.45,up2067433,http://creativecommons.org/publicdomain/zero/1.0/,fs_686721_monster_growl_02_m4a.mp3
monster,722984,Monster Growl,5.71,SamsCollegeAccount,http://creativecommons.org/publicdomain/zero/1.0/,fs_722984_monster_growl.mp3
monster,345735,Deep Roar Echo 2.wav,6.41,noahpardo,http://creativecommons.org/publicdomain/zero/1.0/,fs_345735_deep_roar_echo_2_wav.mp3
monster,345731,Deep Roar Burp.wav,2.64,noahpardo,http://creativecommons.org/publicdomain/zero/1.0/,fs_345731_deep_roar_burp_wav.mp3
monster,345736,NPX Deep Roar Echo 1.wav,7.01,noahpardo,http://creativecommons.org/publicdomain/zero/1.0/,fs_345736_npx_deep_roar_echo_1_wav.mp3
monster,413826,Chicken Scream - Roar,2.53,Henlord,http://creativecommons.org/publicdomain/zero/1.0/,fs_413826_chicken_scream_roar.mp3
monster,240311,Nemean Roar.wav,15.56,rifthead,http://creativecommons.org/publicdomain/zero/1.0/,fs_240311_nemean_roar_wav.mp3
monster,366837,Growl and Roar,6.18,Jofae,http://creativecommons.org/publicdomain/zero/1.0/,fs_366837_growl_and_roar.mp3
monster,726877,Giant Insect Monster roaring sound,3.69,Mastersoundboy2005,http://creativecommons.org/publicdomain/zero/1.0/,fs_726877_giant_insect_monster_roaring_sound.mp3
monster,261150,Roar.wav,1.14,Chobiboko,http://creativecommons.org/publicdomain/zero/1.0/,fs_261150_roar_wav.mp3
monster,614011,roar10.wav,2.33,aarontheonly,http://creativecommons.org/publicdomain/zero/1.0/,fs_614011_roar10_wav.mp3
monster,614009,roar7.wav,2.75,aarontheonly,http://creativecommons.org/publicdomain/zero/1.0/,fs_614009_roar7_wav.mp3
monster,614006,Roar3.wav,1.35,aarontheonly,http://creativecommons.org/publicdomain/zero/1.0/,fs_614006_roar3_wav.mp3
monster,614005,Roar5.wav,1.29,aarontheonly,http://creativecommons.org/publicdomain/zero/1.0/,fs_614005_roar5_wav.mp3
monster,354182,Creature Roar,2.84,Jofae,http://creativecommons.org/publicdomain/zero/1.0/,fs_354182_creature_roar.mp3
monster,443405,monster-snarl-5.ogg,18.87,Darsycho,http://creativecommons.org/publicdomain/zero/1.0/,fs_443405_monster_snarl_5_ogg.mp3
monster,443131,monster snarls 2,6.88,Darsycho,http://creativecommons.org/publicdomain/zero/1.0/,fs_443131_monster_snarls_2.mp3
monster,442198,monster snarls.ogg,12.98,Darsycho,http://creativecommons.org/publicdomain/zero/1.0/,fs_442198_monster_snarls_ogg.mp3
monster,443403,monster snarls 3,17.46,Darsycho,http://creativecommons.org/publicdomain/zero/1.0/,fs_443403_monster_snarls_3.mp3
monster,443404,monster snarls 4,17.8,Darsycho,http://creativecommons.org/publicdomain/zero/1.0/,fs_443404_monster_snarls_4.mp3
ooze,515620,Splat/Squish 3,0.51,mrickey13,http://creativecommons.org/publicdomain/zero/1.0/,fs_515620_splat_squish_3.mp3
ooze,683097,bubble bursting,0.92,florianreichelt,http://creativecommons.org/publicdomain/zero/1.0/,fs_683097_bubble_bursting.mp3
ooze,683100,mutliple bubbles bursting,1.16,florianreichelt,http://creativecommons.org/publicdomain/zero/1.0/,fs_683100_mutliple_bubbles_bursting.mp3
ooze,74488,Wet Towel Floor Impact Punch Drop Bag Cloth,20.4,qubodup,http://creativecommons.org/publicdomain/zero/1.0/,fs_74488_wet_towel_floor_impact_punch_drop_bag_cl.mp3
ooze,134710,squishy_splat.wav,0.68,reg7783,http://creativecommons.org/publicdomain/zero/1.0/,fs_134710_squishy_splat_wav.mp3
ooze,590022,SFX_SQUELCH_slayer_impulse_154.wav,0.5,MrFossy,http://creativecommons.org/publicdomain/zero/1.0/,fs_590022_sfx_squelch_slayer_impulse_154_wav.mp3
ooze,445968,So slimy!,2.32,Breviceps,http://creativecommons.org/publicdomain/zero/1.0/,fs_445968_so_slimy.mp3
ooze,200288,gretzos2.wav,8.84,ady_vornicu,http://creativecommons.org/publicdomain/zero/1.0/,fs_200288_gretzos2_wav.mp3
ooze,622738,footsteps_outside_04.flac,12.03,wwstudioswastaken,http://creativecommons.org/publicdomain/zero/1.0/,fs_622738_footsteps_outside_04_flac.mp3
ooze,444380,Squishy.wav,6.31,deleted_user_958643,http://creativecommons.org/publicdomain/zero/1.0/,fs_444380_squishy_wav.mp3
ooze,516643,Squelch.mp3,7.18,LucasDuff,http://creativecommons.org/publicdomain/zero/1.0/,fs_516643_squelch_mp3.mp3
ooze,622739,footsteps_outside_03.flac,18.57,wwstudioswastaken,http://creativecommons.org/publicdomain/zero/1.0/,fs_622739_footsteps_outside_03_flac.mp3
ooze,447928,Muddy Boots,0.69,Breviceps,http://creativecommons.org/publicdomain/zero/1.0/,fs_447928_muddy_boots.mp3
ooze,848946,Slime,17.04,IENBA,http://creativecommons.org/publicdomain/zero/1.0/,fs_848946_slime.mp3
serpent,249706,3 Egg Shaker Rolls,17.22,brunoboselli,http://creativecommons.org/publicdomain/zero/1.0/,fs_249706_3_egg_shaker_rolls.mp3
serpent,750906,cave2,10.24,DontDuk,http://creativecommons.org/publicdomain/zero/1.0/,fs_750906_cave2.mp3
serpent,560773,Siseo Hiss,17.41,Podcapocalipsis,http://creativecommons.org/publicdomain/zero/1.0/,fs_560773_siseo_hiss.mp3
serpent,578484,Hisss 2.m4a,3.46,Zeval34,http://creativecommons.org/publicdomain/zero/1.0/,fs_578484_hisss_2_m4a.mp3
serpent,578483,Hisss.m4a,5.23,Zeval34,http://creativecommons.org/publicdomain/zero/1.0/,fs_578483_hisss_m4a.mp3
serpent,406089,Hissing Sound.wav,5.33,Yin_Yang_Jake007,http://creativecommons.org/publicdomain/zero/1.0/,fs_406089_hissing_sound_wav.mp3
serpent,241562,hiss.wav,1.12,Reitanna,http://creativecommons.org/publicdomain/zero/1.0/,fs_241562_hiss_wav.mp3
serpent,343928,hiss3.wav,0.88,Reitanna,http://creativecommons.org/publicdomain/zero/1.0/,fs_343928_hiss3_wav.mp3
serpent,343927,hiss2.wav,0.64,Reitanna,http://creativecommons.org/publicdomain/zero/1.0/,fs_343927_hiss2_wav.mp3
serpent,514235,SIVALOGANATHAN_Virginie_2019_2020_Rattlesnake.wav,9.07,iut_Paris8,http://creativecommons.org/publicdomain/zero/1.0/,fs_514235_sivaloganathan_virginie_2019_2020_rattle.mp3
serpent,855914,"Reptiles - Snake; Timber Rattlesnake, Rattle, Close Perspective",1.29,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_855914_reptiles_snake_timber_rattlesnake_rattle.mp3
serpent,202839,Tops Loop 115bpm,8.35,kasa90,http://creativecommons.org/publicdomain/zero/1.0/,fs_202839_tops_loop_115bpm.mp3
serpent,733002,rattlesnake,1.32,bjelicvuk,http://creativecommons.org/publicdomain/zero/1.0/,fs_733002_rattlesnake.mp3
serpent,481824,R09-55-Struggle in Dirt.wav,17.65,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,fs_481824_r09_55_struggle_in_dirt_wav.mp3
serpent,733253,monster,2.79,Nashedi12345c,http://creativecommons.org/publicdomain/zero/1.0/,fs_733253_monster.mp3
serpent,491419,Elliot Hughes Bird Chirps.wav,3.63,Pemalon,http://creativecommons.org/publicdomain/zero/1.0/,fs_491419_elliot_hughes_bird_chirps_wav.mp3
serpent,559759,edited 3- rattlesnake.wav,8.94,logee72,http://creativecommons.org/publicdomain/zero/1.0/,fs_559759_edited_3_rattlesnake_wav.mp3
serpent,846337,"Reptiles - Snake; Mexican Black Kingsnake, Short Hiss and Lunge",0.67,TheKingOfGeeks360,http://creativecommons.org/publicdomain/zero/1.0/,fs_846337_reptiles_snake_mexican_black_kingsnake_s.mp3
serpent,706977,Angry snake hissing. OWI.wav,10.0,JesterWhoo,http://creativecommons.org/publicdomain/zero/1.0/,fs_706977_angry_snake_hissing_owi_wav.mp3
serpent,387215,Rattles.wav,5.8,Mrthenoronha,http://creativecommons.org/publicdomain/zero/1.0/,fs_387215_rattles_wav.mp3
serpent,578799,Rattle 4,1.97,nomiqbomi,http://creativecommons.org/publicdomain/zero/1.0/,fs_578799_rattle_4.mp3
swarm,568700,Bee recorded individually  |  Luce,23.79,felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,fs_568700_bee_recorded_individually_luce.mp3
swarm,390733,Buzzing Insect Short.mp3,1.02,FunWithSound,http://creativecommons.org/publicdomain/zero/1.0/,fs_390733_buzzing_insect_short_mp3.mp3
swarm,531235,Shitflies.wav,18.16,dermoid_cyst,http://creativecommons.org/publicdomain/zero/1.0/,fs_531235_shitflies_wav.mp3
swarm,702790,Tröt_Summ_ETO.mp3,0.81,JPy3t98AuffaqQC7JZYvN0TIioDFgL,http://creativecommons.org/publicdomain/zero/1.0/,fs_702790_tr_t_summ_eto_mp3.mp3
swarm,435589,Wasp Buzzing Building Nest (Sceliphron),18.34,alexanderweidner,http://creativecommons.org/publicdomain/zero/1.0/,fs_435589_wasp_buzzing_building_nest_sceliphron.mp3
swarm,642011,Lake lapping and flies buzzing,10.73,burgersmoke,http://creativecommons.org/publicdomain/zero/1.0/,fs_642011_lake_lapping_and_flies_buzzing.mp3
swarm,717567,"220531 Fly buzzing in window, short, R-07",9.9,TRP,http://creativecommons.org/publicdomain/zero/1.0/,fs_717567_220531_fly_buzzing_in_window_short_r_07.mp3
undead,754438,Zombie Groan 0,1.0,OwNathan,http://creativecommons.org/publicdomain/zero/1.0/,fs_754438_zombie_groan_0.mp3
undead,763922,CREAHmn_Crowd Of Zombies Groaning_ShaneVincent_GSC24_BIN-AmbeoVR.wav,15.45,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_763922_creahmn_crowd_of_zombies_groaning_shanev.mp3
undead,763805,CREAHmn_Crowd Of Zombies Groaning_ShaneVincent_GSC24_XY-AKG214-96k.wav,15.45,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_763805_creahmn_crowd_of_zombies_groaning_shanev.mp3
undead,754440,Zombie Groan 2,1.29,OwNathan,http://creativecommons.org/publicdomain/zero/1.0/,fs_754440_zombie_groan_2.mp3
undead,754439,Zombie Groan 1,2.22,OwNathan,http://creativecommons.org/publicdomain/zero/1.0/,fs_754439_zombie_groan_1.mp3
undead,764140,CREAHmn_Crowd Of Zombies Groaning_ShaneVincent_GSC24_MSDEC-MKH435-Spirit.wav,15.45,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_764140_creahmn_crowd_of_zombies_groaning_shanev.mp3
undead,764031,CREAHmn_Crowd Of Zombies Groaning_ShaneVincent_GSC24_FUMA-AmbeoVR.wav,15.45,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_764031_creahmn_crowd_of_zombies_groaning_shanev.mp3
undead,764032,"CREAHmn_Crowd Of Zombies Groaning, Increasing Intensity_ShaneVincent_GSC24_FUMA-AmbeoVR.wav",23.36,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_764032_creahmn_crowd_of_zombies_groaning_increa.mp3
undead,764249,CREAHmn_Crowd Of Zombies Groaning_ShaneVincent_GSC24_SpacedOmni-MK012.wav,15.45,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_764249_creahmn_crowd_of_zombies_groaning_shanev.mp3
undead,764141,"CREAHmn_Crowd Of Zombies Groaning, Increasing Intensity_ShaneVincent_GSC24_MSDEC-MKH435-Spirit.wav",23.36,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_764141_creahmn_crowd_of_zombies_groaning_increa.mp3
undead,763806,"CREAHmn_Crowd Of Zombies Groaning, Increasing Intensity_ShaneVincent_GSC24_XY-AKG214-96k.wav",23.36,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_763806_creahmn_crowd_of_zombies_groaning_increa.mp3
undead,754441,Zombie Groan 3,0.85,OwNathan,http://creativecommons.org/publicdomain/zero/1.0/,fs_754441_zombie_groan_3.mp3
undead,764250,"CREAHmn_Crowd Of Zombies Groaning, Increasing Intensity_ShaneVincent_GSC24_SpacedOmni-MK012.wav",23.36,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_764250_creahmn_crowd_of_zombies_groaning_increa.mp3
undead,763923,"CREAHmn_Crowd Of Zombies Groaning, Increasing Intensity_ShaneVincent_GSC24_BIN-AmbeoVR.wav",23.36,ShangusBurger,http://creativecommons.org/publicdomain/zero/1.0/,fs_763923_creahmn_crowd_of_zombies_groaning_increa.mp3
undead,442123,zombie moans.ogg,15.81,Darsycho,http://creativecommons.org/publicdomain/zero/1.0/,fs_442123_zombie_moans_ogg.mp3
undead,329518,Ghost Moan 2.wav,8.64,SirBedlam,http://creativecommons.org/publicdomain/zero/1.0/,fs_329518_ghost_moan_2_wav.mp3
undead,329519,Ghost Moan 1.wav,3.02,SirBedlam,http://creativecommons.org/publicdomain/zero/1.0/,fs_329519_ghost_moan_1_wav.mp3
